volts,time,
2207,12:39:09:151,
2283,12:39:09:155,
2119,12:39:09:160,
2288,12:39:09:165,
2239,12:39:09:171,
2102,12:39:09:175,
2243,12:39:09:180,
2112,12:39:09:185,
2150,12:39:09:192,
2387,12:39:09:195,
2106,12:39:09:200,
2301,12:39:09:205,
2130,12:39:09:209,
2227,12:39:09:215,
2295,12:39:09:220,
2131,12:39:09:225,
2260,12:39:09:230,
2109,12:39:09:235,
2175,12:39:09:240,
2241,12:39:09:245,
2081,12:39:09:250,
2135,12:39:09:255,
2070,12:39:09:260,
2190,12:39:09:265,
2270,12:39:09:270,
2106,12:39:09:275,
2197,12:39:09:282,
2113,12:39:09:285,
2201,12:39:09:290,
2256,12:39:09:295,
2096,12:39:09:300,
2255,12:39:09:305,
2034,12:39:09:310,
2003,12:39:09:315,
2147,12:39:09:320,
1939,12:39:09:325,
2015,12:39:09:330,
1999,12:39:09:335,
1949,12:39:09:340,
2206,12:39:09:346,
1955,12:39:09:350,
1937,12:39:09:355,
2063,12:39:09:360,
1995,12:39:09:365,
1981,12:39:09:370,
1787,12:39:09:375,
2076,12:39:09:380,
2013,12:39:09:385,
1937,12:39:09:390,
2243,12:39:09:395,
2000,12:39:09:400,
2066,12:39:09:405,
2034,12:39:09:410,
2191,12:39:09:415,
2254,12:39:09:420,
1989,12:39:09:424,
2351,12:39:09:429,
2287,12:39:09:435,
2179,12:39:09:440,
2156,12:39:09:445,
1925,12:39:09:450,
1904,12:39:09:455,
2100,12:39:09:460,
2115,12:39:09:465,
2101,12:39:09:472,
1829,12:39:09:475,
1916,12:39:09:480,
1777,12:39:09:485,
1696,12:39:09:490,
1908,12:39:09:495,
1696,12:39:09:502,
2262,12:39:09:505,
2255,12:39:09:510,
2161,12:39:09:515,
2351,12:39:09:520,
2075,12:39:09:525,
2587,12:39:09:530,
2603,12:39:09:535,
2399,12:39:09:540,
2747,12:39:09:545,
2347,12:39:09:550,
2284,12:39:09:555,
1719,12:39:09:560,
2145,12:39:09:565,
2321,12:39:09:570,
2047,12:39:09:575,
4095,12:39:09:580,
2372,12:39:09:585,
2254,12:39:09:590,
2403,12:39:09:597,
2167,12:39:09:600,
2126,12:39:09:605,
2094,12:39:09:610,
2130,12:39:09:615,
2221,12:39:09:620,
1969,12:39:09:627,
2215,12:39:09:630,
2210,12:39:09:635,
2115,12:39:09:640,
2279,12:39:09:645,
2018,12:39:09:650,
2032,12:39:09:655,
2321,12:39:09:660,
2811,12:39:09:665,
2690,12:39:09:670,
2331,12:39:09:675,
2605,12:39:09:680,
2607,12:39:09:685,
2511,12:39:09:690,
2691,12:39:09:695,
2416,12:39:09:700,
2627,12:39:09:705,
2519,12:39:09:710,
2439,12:39:09:715,
2499,12:39:09:720,
2223,12:39:09:725,
2554,12:39:09:730,
2435,12:39:09:735,
2357,12:39:09:740,
2559,12:39:09:745,
2331,12:39:09:752,
2763,12:39:09:755,
2591,12:39:09:760,
2463,12:39:09:765,
2463,12:39:09:770,
2178,12:39:09:775,
2128,12:39:09:780,
2359,12:39:09:785,
2640,12:39:09:790,
2754,12:39:09:795,
2544,12:39:09:800,
2505,12:39:09:805,
2505,12:39:09:810,
2483,12:39:09:815,
2528,12:39:09:820,
2253,12:39:09:825,
2542,12:39:09:830,
2339,12:39:09:835,
2243,12:39:09:840,
2279,12:39:09:846,
2032,12:39:09:850,
1945,12:39:09:855,
2117,12:39:09:860,
2087,12:39:09:865,
2181,12:39:09:870,
1918,12:39:09:877,
2177,12:39:09:880,
2096,12:39:09:885,
1934,12:39:09:890,
2225,12:39:09:895,
1966,12:39:09:900,
2118,12:39:09:905,
2362,12:39:09:910,
2670,12:39:09:915,
2765,12:39:09:920,
2502,12:39:09:925,
2470,12:39:09:930,
2434,12:39:09:935,
2331,12:39:09:940,
2559,12:39:09:944,
2346,12:39:09:950,
2235,12:39:09:954,
2117,12:39:09:959,
2194,12:39:09:964,
2273,12:39:09:970,
2002,12:39:09:974,
2127,12:39:09:980,
1949,12:39:09:984,
1900,12:39:09:989,
2357,12:39:09:995,
2097,12:39:10:009,
2213,12:39:10:009,
1987,12:39:10:010,
2117,12:39:10:015,
2497,12:39:10:020,
2431,12:39:10:025,
2480,12:39:10:030,
2535,12:39:10:035,
2378,12:39:10:040,
2627,12:39:10:045,
2333,12:39:10:050,
2391,12:39:10:055,
1779,12:39:10:060,
2025,12:39:10:065,
2179,12:39:10:069,
1938,12:39:10:075,
2074,12:39:10:079,
2001,12:39:10:084,
1894,12:39:10:089,
2242,12:39:10:096,
1975,12:39:10:100,
1969,12:39:10:104,
2223,12:39:10:110,
2271,12:39:10:115,
2350,12:39:10:120,
2047,12:39:10:129,
2298,12:39:10:130,
2291,12:39:10:135,
2395,12:39:10:140,
2639,12:39:10:145,
2327,12:39:10:150,
2251,12:39:10:155,
1979,12:39:10:160,
2064,12:39:10:165,
2224,12:39:10:170,
1999,12:39:10:175,
2515,12:39:10:180,
2711,12:39:10:185,
2689,12:39:10:190,
2739,12:39:10:195,
2255,12:39:10:200,
2667,12:39:10:205,
2603,12:39:10:210,
2603,12:39:10:215,
2633,12:39:10:221,
2352,12:39:10:225,
2450,12:39:10:230,
2261,12:39:10:235,
2326,12:39:10:240,
2621,12:39:10:245,
2365,12:39:10:252,
2675,12:39:10:255,
2623,12:39:10:260,
2704,12:39:10:265,
2743,12:39:10:270,
2559,12:39:10:275,
2639,12:39:10:280,
2515,12:39:10:285,
2558,12:39:10:290,
2615,12:39:10:295,
2399,12:39:10:300,
2615,12:39:10:305,
2463,12:39:10:310,
2499,12:39:10:316,
2588,12:39:10:320,
2390,12:39:10:325,
2340,12:39:10:330,
2287,12:39:10:335,
2192,12:39:10:340,
2223,12:39:10:346,
2029,12:39:10:350,
2224,12:39:10:355,
2147,12:39:10:360,
2258,12:39:10:365,
2227,12:39:10:370,
1995,12:39:10:378,
2064,12:39:10:380,
2217,12:39:10:385,
2239,12:39:10:390,
2626,12:39:10:395,
2487,12:39:10:400,
2431,12:39:10:405,
2274,12:39:10:410,
2223,12:39:10:415,
2064,12:39:10:420,
1856,12:39:10:425,
2156,12:39:10:430,
2143,12:39:10:435,
2037,12:39:10:440,
2158,12:39:10:445,
1921,12:39:10:450,
2041,12:39:10:455,
1969,12:39:10:460,
1904,12:39:10:465,
2142,12:39:10:471,
1910,12:39:10:475,
2192,12:39:10:480,
2061,12:39:10:485,
1978,12:39:10:490,
2114,12:39:10:495,
1900,12:39:10:502,
2343,12:39:10:505,
2288,12:39:10:510,
2491,12:39:10:515,
2548,12:39:10:520,
2291,12:39:10:525,
2383,12:39:10:530,
2379,12:39:10:535,
2266,12:39:10:540,
2393,12:39:10:545,
2195,12:39:10:550,
2225,12:39:10:555,
1900,12:39:10:560,
1911,12:39:10:565,
2106,12:39:10:570,
1899,12:39:10:575,
1981,12:39:10:580,
1847,12:39:10:585,
1727,12:39:10:590,
1939,12:39:10:596,
1762,12:39:10:600,
1860,12:39:10:605,
1939,12:39:10:610,
2015,12:39:10:615,
2215,12:39:10:620,
1979,12:39:10:629,
2343,12:39:10:630,
2033,12:39:10:635,
1968,12:39:10:640,
2534,12:39:10:645,
2426,12:39:10:650,
2237,12:39:10:655,
2066,12:39:10:660,
2001,12:39:10:665,
2210,12:39:10:670,
1971,12:39:10:675,
1933,12:39:10:680,
1846,12:39:10:685,
1810,12:39:10:690,
2097,12:39:10:695,
1927,12:39:10:700,
2095,12:39:10:705,
2026,12:39:10:710,
2092,12:39:10:714,
1984,12:39:10:720,
1855,12:39:10:724,
2319,12:39:10:730,
2131,12:39:10:735,
2107,12:39:10:740,
2437,12:39:10:745,
3111,12:39:10:751,
2651,12:39:10:755,
2703,12:39:10:760,
2509,12:39:10:766,
2767,12:39:10:770,
2439,12:39:10:775,
2655,12:39:10:780,
2832,12:39:10:785,
2607,12:39:10:790,
2863,12:39:10:795,
2559,12:39:10:800,
2550,12:39:10:805,
2559,12:39:10:810,
2503,12:39:10:815,
2623,12:39:10:820,
2427,12:39:10:825,
2431,12:39:10:830,
2347,12:39:10:835,
2193,12:39:10:840,
2085,12:39:10:845,
1908,12:39:10:850,
1905,12:39:10:855,
1872,12:39:10:860,
2029,12:39:10:865,
2084,12:39:10:870,
1946,12:39:10:877,
2269,12:39:10:880,
2239,12:39:10:885,
2112,12:39:10:890,
2379,12:39:10:895,
2148,12:39:10:900,
3583,12:39:10:905,
2655,12:39:10:910,
2727,12:39:10:915,
2439,12:39:10:920,
2227,12:39:10:925,
2164,12:39:10:930,
2177,12:39:10:935,
2021,12:39:10:940,
2254,12:39:10:945,
2018,12:39:10:950,
2231,12:39:10:955,
2199,12:39:10:960,
2599,12:39:10:965,
2435,12:39:10:971,
2219,12:39:10:975,
2176,12:39:10:980,
2161,12:39:10:985,
2149,12:39:10:990,
2631,12:39:10:995,
2454,12:39:11:002,
2751,12:39:11:005,
2691,12:39:11:010,
2503,12:39:11:015,
2769,12:39:11:020,
2447,12:39:11:025,
2512,12:39:11:030,
2662,12:39:11:035,
2474,12:39:11:040,
2461,12:39:11:045,
2207,12:39:11:050,
1847,12:39:11:055,
2165,12:39:11:060,
2183,12:39:11:065,
2349,12:39:11:070,
2094,12:39:11:075,
2191,12:39:11:080,
2258,12:39:11:085,
2015,12:39:11:090,
1965,12:39:11:095,
1854,12:39:11:100,
2044,12:39:11:105,
2003,12:39:11:110,
2059,12:39:11:115,
2247,12:39:11:120,
2055,12:39:11:127,
2331,12:39:11:130,
2388,12:39:11:135,
2242,12:39:11:140,
2178,12:39:11:145,
1997,12:39:11:150,
2210,12:39:11:155,
2087,12:39:11:160,
2089,12:39:11:165,
2406,12:39:11:170,
2137,12:39:11:175,
2071,12:39:11:180,
2195,12:39:11:185,
2095,12:39:11:190,
2649,12:39:11:195,
2410,12:39:11:200,
2527,12:39:11:205,
2671,12:39:11:210,
2647,12:39:11:215,
2829,12:39:11:219,
2483,12:39:11:224,
2683,12:39:11:229,
2775,12:39:11:234,
2646,12:39:11:239,
3071,12:39:11:244,
2775,12:39:11:251,
2935,12:39:11:254,
2781,12:39:11:260,
2913,12:39:11:264,
2931,12:39:11:270,
2663,12:39:11:275,
2899,12:39:11:281,
2717,12:39:11:284,
2599,12:39:11:290,
2691,12:39:11:295,
2384,12:39:11:300,
2705,12:39:11:305,
2677,12:39:11:310,
2821,12:39:11:315,
2800,12:39:11:320,
2559,12:39:11:325,
2737,12:39:11:330,
2583,12:39:11:335,
2667,12:39:11:340,
2723,12:39:11:346,
2603,12:39:11:350,
2539,12:39:11:355,
2279,12:39:11:360,
2355,12:39:11:365,
2448,12:39:11:370,
2230,12:39:11:383,
2123,12:39:11:383,
2119,12:39:11:385,
2047,12:39:11:390,
2431,12:39:11:395,
2545,12:39:11:400,
2421,12:39:11:405,
2411,12:39:11:410,
2447,12:39:11:415,
2595,12:39:11:420,
2445,12:39:11:425,
2543,12:39:11:430,
2259,12:39:11:435,
2275,12:39:11:440,
2314,12:39:11:445,
2134,12:39:11:450,
2227,12:39:11:455,
2141,12:39:11:460,
2242,12:39:11:465,
2199,12:39:11:475,
1973,12:39:11:475,
2311,12:39:11:480,
2032,12:39:11:485,
2062,12:39:11:490,
2278,12:39:11:495,
2032,12:39:11:502,
2342,12:39:11:505,
2225,12:39:11:510,
2512,12:39:11:515,
2547,12:39:11:520,
2339,12:39:11:525,
2559,12:39:11:533,
2431,12:39:11:535,
2443,12:39:11:540,
2591,12:39:11:545,
2430,12:39:11:550,
2523,12:39:11:555,
2407,12:39:11:560,
2547,12:39:11:565,
2559,12:39:11:570,
2527,12:39:11:575,
2559,12:39:11:579,
2386,12:39:11:584,
2359,12:39:11:589,
2493,12:39:11:595,
2416,12:39:11:600,
2513,12:39:11:604,
2315,12:39:11:610,
2485,12:39:11:614,
2503,12:39:11:620,
2463,12:39:11:626,
2494,12:39:11:630,
2318,12:39:11:635,
2465,12:39:11:640,
2438,12:39:11:645,
2349,12:39:11:650,
2454,12:39:11:655,
2256,12:39:11:660,
2445,12:39:11:665,
2421,12:39:11:670,
2479,12:39:11:675,
2416,12:39:11:679,
2311,12:39:11:684,
2427,12:39:11:689,
2414,12:39:11:694,
2416,12:39:11:699,
2460,12:39:11:704,
2243,12:39:11:709,
2349,12:39:11:714,
2370,12:39:11:721,
2338,12:39:11:724,
2346,12:39:11:729,
2247,12:39:11:734,
2375,12:39:11:739,
2321,12:39:11:744,
2338,12:39:11:750,
2427,12:39:11:754,
2135,12:39:11:759,
2198,12:39:11:764,
2342,12:39:11:769,
2189,12:39:11:775,
2141,12:39:11:780,
2002,12:39:11:785,
2159,12:39:11:789,
2185,12:39:11:795,
2101,12:39:11:800,
2110,12:39:11:805,
1872,12:39:11:810,
2176,12:39:11:814,
2141,12:39:11:819,
1991,12:39:11:825,
2188,12:39:11:829,
2022,12:39:11:835,
2033,12:39:11:839,
2197,12:39:11:846,
2064,12:39:11:849,
2112,12:39:11:855,
1941,12:39:11:860,
2128,12:39:11:865,
2182,12:39:11:870,
2017,12:39:11:877,
2295,12:39:11:880,
2065,12:39:11:885,
1995,12:39:11:890,
2285,12:39:11:895,
2290,12:39:11:900,
2266,12:39:11:908,
2070,12:39:11:910,
2309,12:39:11:915,
2277,12:39:11:920,
2158,12:39:11:925,
2288,12:39:11:930,
2102,12:39:11:935,
2039,12:39:11:940,
2340,12:39:11:945,
2243,12:39:11:950,
2229,12:39:11:955,
2007,12:39:11:960,
2163,12:39:11:964,
2194,12:39:11:970,
2061,12:39:11:974,
2263,12:39:11:979,
2074,12:39:11:984,
2111,12:39:11:989,
2294,12:39:11:994,
2117,12:39:12:002,
2226,12:39:12:004,
2011,12:39:12:009,
2291,12:39:12:014,
2261,12:39:12:019,
2089,12:39:12:024,
2205,12:39:12:029,
2197,12:39:12:034,
2127,12:39:12:039,
2375,12:39:12:044,
2724,12:39:12:049,
2190,12:39:12:054,
1931,12:39:12:059,
2134,12:39:12:064,
2209,12:39:12:069,
1974,12:39:12:074,
2334,12:39:12:079,
2065,12:39:12:084,
2061,12:39:12:090,
2397,12:39:12:095,
2371,12:39:12:100,
2425,12:39:12:104,
2178,12:39:12:109,
2357,12:39:12:115,
2484,12:39:12:120,
2288,12:39:12:125,
2551,12:39:12:129,
2313,12:39:12:134,
2224,12:39:12:139,
2286,12:39:12:144,
2140,12:39:12:149,
2307,12:39:12:156,
2128,12:39:12:159,
3987,12:39:12:164,
2519,12:39:12:169,
2367,12:39:12:175,
2399,12:39:12:179,
2126,12:39:12:184,
1923,12:39:12:189,
2329,12:39:12:194,
2203,12:39:12:199,
2309,12:39:12:204,
2145,12:39:12:209,
3174,12:39:12:214,
2449,12:39:12:220,
2198,12:39:12:225,
2352,12:39:12:230,
2239,12:39:12:235,
2495,12:39:12:240,
2559,12:39:12:245,
2645,12:39:12:251,
2527,12:39:12:254,
2343,12:39:12:259,
2438,12:39:12:264,
2350,12:39:12:269,
2213,12:39:12:274,
2255,12:39:12:279,
2114,12:39:12:284,
2257,12:39:12:289,
2397,12:39:12:294,
2540,12:39:12:299,
2591,12:39:12:304,
2383,12:39:12:309,
2510,12:39:12:314,
2476,12:39:12:319,
2382,12:39:12:324,
2471,12:39:12:329,
2291,12:39:12:334,
2269,12:39:12:339,
2251,12:39:12:344,
2339,12:39:12:349,
2421,12:39:12:354,
2350,12:39:12:359,
2535,12:39:12:364,
2466,12:39:12:369,
2433,12:39:12:375,
2497,12:39:12:380,
2323,12:39:12:384,
2429,12:39:12:389,
2407,12:39:12:394,
2367,12:39:12:399,
2414,12:39:12:404,
2138,12:39:12:409,
2251,12:39:12:415,
2211,12:39:12:420,
2107,12:39:12:425,
2251,12:39:12:429,
2062,12:39:12:435,
2158,12:39:12:440,
2053,12:39:12:445,
2175,12:39:12:450,
2169,12:39:12:455,
1922,12:39:12:460,
2146,12:39:12:465,
2193,12:39:12:470,
2032,12:39:12:475,
2253,12:39:12:479,
2112,12:39:12:484,
2127,12:39:12:489,
2321,12:39:12:494,
2231,12:39:12:500,
2325,12:39:12:504,
2171,12:39:12:509,
2891,12:39:12:514,
2487,12:39:12:519,
2386,12:39:12:524,
2431,12:39:12:531,
2231,12:39:12:534,
2315,12:39:12:539,
2192,12:39:12:544,
2143,12:39:12:549,
2223,12:39:12:554,
1968,12:39:12:559,
2214,12:39:12:564,
2211,12:39:12:569,
2061,12:39:12:574,
2271,12:39:12:579,
1999,12:39:12:584,
1917,12:39:12:589,
2431,12:39:12:594,
2247,12:39:12:599,
2028,12:39:12:604,
1879,12:39:12:609,
2061,12:39:12:614,
2077,12:39:12:619,
1879,12:39:12:626,
2393,12:39:12:629,
2391,12:39:12:634,
2334,12:39:12:639,
2512,12:39:12:644,
2369,12:39:12:649,
2429,12:39:12:656,
2274,12:39:12:659,
2384,12:39:12:664,
2423,12:39:12:669,
2273,12:39:12:674,
2335,12:39:12:680,
2159,12:39:12:685,
2169,12:39:12:690,
2369,12:39:12:694,
2609,12:39:12:699,
2422,12:39:12:704,
2231,12:39:12:709,
2357,12:39:12:714,
2434,12:39:12:719,
2222,12:39:12:724,
2206,12:39:12:729,
1999,12:39:12:742,
2162,12:39:12:742,
2391,12:39:12:744,
2718,12:39:12:752,
2551,12:39:12:754,
2371,12:39:12:759,
2535,12:39:12:764,
2471,12:39:12:769,
2369,12:39:12:774,
2431,12:39:12:780,
2303,12:39:12:785,
2415,12:39:12:790,
2479,12:39:12:795,
2481,12:39:12:800,
2379,12:39:12:805,
2271,12:39:12:810,
2402,12:39:12:815,
2251,12:39:12:820,
1935,12:39:12:825,
2207,12:39:12:830,
2000,12:39:12:835,
1950,12:39:12:840,
2276,12:39:12:847,
2246,12:39:12:850,
2281,12:39:12:855,
2131,12:39:12:860,
2204,12:39:12:865,
2245,12:39:12:870,
2069,12:39:12:877,
2361,12:39:12:880,
3278,12:39:12:885,
2315,12:39:12:889,
1488,12:39:12:894,
2080,12:39:12:899,
2038,12:39:12:904,
2067,12:39:12:909,
2403,12:39:12:914,
2559,12:39:12:919,
2465,12:39:12:924,
2559,12:39:12:929,
2385,12:39:12:934,
2319,12:39:12:939,
2539,12:39:12:944,
2387,12:39:12:949,
2321,12:39:12:954,
1735,12:39:12:959,
2267,12:39:12:964,
2263,12:39:12:970,
2127,12:39:12:974,
2279,12:39:12:979,
2079,12:39:12:984,
2164,12:39:12:989,
2351,12:39:12:994,
2323,12:39:13:002,
2427,12:39:13:004,
2321,12:39:13:009,
2398,12:39:13:014,
2357,12:39:13:019,
1843,12:39:13:024,
2202,12:39:13:029,
2137,12:39:13:034,
2191,12:39:13:039,
2354,12:39:13:044,
2695,12:39:13:049,
2541,12:39:13:054,
2395,12:39:13:059,
2515,12:39:13:064,
2502,12:39:13:069,
2449,12:39:13:074,
2523,12:39:13:079,
2347,12:39:13:084,
2507,12:39:13:089,
2527,12:39:13:094,
2515,12:39:13:099,
2621,12:39:13:104,
2363,12:39:13:109,
2431,12:39:13:114,
2419,12:39:13:119,
2389,12:39:13:127,
2477,12:39:13:129,
2311,12:39:13:134,
2457,12:39:13:139,
2415,12:39:13:144,
2435,12:39:13:149,
2480,12:39:13:154,
2307,12:39:13:159,
2453,12:39:13:164,
2411,12:39:13:169,
2353,12:39:13:175,
2355,12:39:13:180,
2288,12:39:13:185,
2385,12:39:13:190,
2117,12:39:13:195,
2115,12:39:13:200,
2109,12:39:13:205,
2021,12:39:13:210,
2135,12:39:13:214,
2112,12:39:13:220,
1997,12:39:13:224,
2243,12:39:13:230,
2103,12:39:13:234,
2172,12:39:13:239,
2227,12:39:13:244,
2219,12:39:13:251,
2226,12:39:13:254,
2082,12:39:13:259,
2256,12:39:13:264,
2211,12:39:13:269,
2133,12:39:13:274,
2291,12:39:13:279,
2159,12:39:13:284,
2223,12:39:13:289,
2289,12:39:13:294,
2290,12:39:13:299,
2197,12:39:13:304,
2192,12:39:13:309,
2210,12:39:13:314,
2130,12:39:13:319,
2064,12:39:13:324,
2243,12:39:13:329,
2000,12:39:13:334,
2086,12:39:13:339,
2171,12:39:13:344,
2084,12:39:13:349,
2267,12:39:13:354,
2183,12:39:13:359,
2290,12:39:13:364,
2278,12:39:13:369,
2179,12:39:13:375,
2353,12:39:13:379,
2335,12:39:13:384,
2449,12:39:13:389,
2482,12:39:13:394,
2415,12:39:13:399,
2385,12:39:13:404,
2217,12:39:13:410,
2192,12:39:13:414,
2224,12:39:13:419,
2223,12:39:13:424,
2342,12:39:13:429,
2367,12:39:13:434,
2389,12:39:13:439,
2439,12:39:13:444,
2394,12:39:13:449,
2406,12:39:13:454,
2229,12:39:13:459,
2086,12:39:13:464,
2141,12:39:13:469,
2005,12:39:13:474,
2256,12:39:13:479,
2096,12:39:13:484,
2151,12:39:13:489,
2243,12:39:13:494,
2161,12:39:13:502,
2351,12:39:13:505,
2827,12:39:13:509,
2417,12:39:13:514,
2415,12:39:13:519,
2317,12:39:13:524,
2391,12:39:13:529,
2285,12:39:13:534,
1731,12:39:13:539,
2291,12:39:13:544,
2320,12:39:13:549,
2643,12:39:13:554,
2180,12:39:13:559,
2363,12:39:13:564,
2384,12:39:13:569,
2215,12:39:13:574,
2235,12:39:13:579,
2039,12:39:13:584,
2166,12:39:13:589,
2246,12:39:13:596,
2138,12:39:13:599,
1999,12:39:13:604,
2007,12:39:13:609,
2221,12:39:13:615,
2134,12:39:13:619,
1959,12:39:13:627,
2342,12:39:13:629,
1995,12:39:13:635,
2143,12:39:13:640,
2309,12:39:13:645,
2215,12:39:13:650,
2243,12:39:13:655,
2055,12:39:13:659,
2283,12:39:13:664,
2195,12:39:13:670,
2031,12:39:13:674,
2303,12:39:13:679,
2086,12:39:13:684,
2075,12:39:13:689,
2335,12:39:13:694,
2266,12:39:13:699,
2322,12:39:13:704,
2207,12:39:13:710,
2967,12:39:13:714,
2391,12:39:13:720,
2397,12:39:13:724,
2535,12:39:13:730,
2373,12:39:13:734,
2406,12:39:13:740,
2493,12:39:13:745,
2395,12:39:13:750,
2319,12:39:13:755,
2209,12:39:13:759,
2250,12:39:13:764,
2187,12:39:13:769,
2176,12:39:13:775,
2265,12:39:13:781,
2015,12:39:13:784,
1983,12:39:13:789,
2154,12:39:13:794,
1938,12:39:13:799,
2059,12:39:13:804,
2002,12:39:13:809,
2317,12:39:13:814,
2239,12:39:13:819,
2061,12:39:13:824,
2303,12:39:13:829,
2106,12:39:13:834,
2047,12:39:13:839,
2249,12:39:13:845,
2108,12:39:13:849,
1929,12:39:13:854,
1821,12:39:13:859,
2224,12:39:13:864,
2243,12:39:13:870,
2081,12:39:13:876,
2384,12:39:13:880,
2185,12:39:13:884,
2129,12:39:13:890,
2448,12:39:13:895,
2203,12:39:13:899,
2186,12:39:13:904,
2160,12:39:13:909,
2895,12:39:13:914,
2559,12:39:13:920,
2377,12:39:13:924,
2503,12:39:13:929,
2129,12:39:13:934,
1915,12:39:13:939,
2309,12:39:13:944,
2199,12:39:13:949,
2261,12:39:13:954,
2064,12:39:13:959,
2368,12:39:13:964,
2335,12:39:13:970,
2131,12:39:13:974,
2187,12:39:13:979,
2058,12:39:13:984,
2083,12:39:13:989,
2315,12:39:13:994,
2179,12:39:13:999,
2458,12:39:14:004,
2330,12:39:14:009,
2491,12:39:14:014,
2531,12:39:14:019,
2252,12:39:14:024,
2411,12:39:14:031,
2262,12:39:14:034,
2207,12:39:14:039,
2407,12:39:14:044,
4095,12:39:14:049,
2539,12:39:14:054,
2224,12:39:14:061,
2319,12:39:14:064,
2513,12:39:14:069,
2286,12:39:14:074,
2514,12:39:14:079,
2163,12:39:14:084,
2307,12:39:14:089,
1986,12:39:14:099,
2194,12:39:14:099,
2219,12:39:14:104,
2138,12:39:14:109,
2259,12:39:14:114,
2257,12:39:14:119,
2076,12:39:14:124,
2435,12:39:14:129,
2429,12:39:14:134,
2256,12:39:14:139,
2229,12:39:14:144,
2250,12:39:14:149,
2082,12:39:14:155,
1902,12:39:14:159,
2246,12:39:14:164,
2307,12:39:14:169,
2123,12:39:14:174,
2403,12:39:14:179,
2321,12:39:14:186,
2454,12:39:14:189,
2699,12:39:14:193,
2603,12:39:14:199,
2523,12:39:14:204,
2303,12:39:14:209,
2467,12:39:14:214,
2507,12:39:14:219,
2270,12:39:14:224,
2551,12:39:14:229,
2429,12:39:14:234,
2423,12:39:14:239,
2559,12:39:14:244,
2417,12:39:14:250,
2557,12:39:14:255,
2387,12:39:14:259,
2486,12:39:14:264,
2542,12:39:14:269,
2353,12:39:14:274,
2539,12:39:14:280,
2255,12:39:14:284,
2329,12:39:14:289,
1217,12:39:14:294,
2165,12:39:14:299,
2301,12:39:14:304,
2143,12:39:14:312,
2271,12:39:14:314,
2303,12:39:14:319,
2171,12:39:14:325,
2385,12:39:14:329,
2189,12:39:14:334,
2352,12:39:14:339,
2453,12:39:14:345,
2305,12:39:14:349,
2426,12:39:14:355,
2154,12:39:14:359,
2183,12:39:14:365,
2187,12:39:14:369,
2007,12:39:14:376,
2299,12:39:14:379,
2096,12:39:14:384,
2111,12:39:14:389,
2401,12:39:14:394,
2519,12:39:14:399,
2531,12:39:14:405,
2417,12:39:14:409,
2449,12:39:14:414,
2559,12:39:14:419,
2441,12:39:14:424,
2549,12:39:14:429,
2415,12:39:14:436,
2463,12:39:14:439,
2551,12:39:14:444,
2435,12:39:14:449,
2487,12:39:14:454,
2257,12:39:14:459,
2384,12:39:14:464,
2446,12:39:14:469,
2367,12:39:14:474,
2487,12:39:14:479,
2321,12:39:14:484,
2371,12:39:14:489,
2405,12:39:14:494,
2435,12:39:14:499,
2543,12:39:14:504,
2353,12:39:14:509,
2447,12:39:14:514,
2336,12:39:14:520,
2141,12:39:14:524,
2236,12:39:14:531,
2055,12:39:14:534,
2084,12:39:14:539,
2207,12:39:14:544,
2238,12:39:14:549,
2270,12:39:14:554,
2037,12:39:14:561,
2183,12:39:14:563,
2195,12:39:14:568,
2098,12:39:14:573,
2211,12:39:14:578,
2023,12:39:14:583,
2041,12:39:14:589,
2140,12:39:14:593,
2079,12:39:14:599,
2205,12:39:14:603,
1991,12:39:14:608,
2286,12:39:14:614,
2263,12:39:14:619,
2199,12:39:14:624,
2357,12:39:14:629,
2047,12:39:14:634,
2093,12:39:14:639,
2298,12:39:14:644,
2407,12:39:14:649,
2478,12:39:14:655,
2267,12:39:14:659,
2475,12:39:14:664,
2416,12:39:14:669,
2268,12:39:14:674,
2192,12:39:14:679,
1938,12:39:14:685,
2203,12:39:14:689,
2207,12:39:14:694,
2163,12:39:14:699,
1999,12:39:14:704,
1819,12:39:14:709,
1971,12:39:14:714,
2284,12:39:14:719,
2207,12:39:14:724,
2335,12:39:14:729,
2105,12:39:14:734,
2045,12:39:14:739,
2256,12:39:14:744,
2219,12:39:14:749,
2099,12:39:14:755,
1876,12:39:14:759,
2157,12:39:14:764,
2294,12:39:14:769,
2145,12:39:14:774,
2373,12:39:14:779,
2367,12:39:14:784,
2235,12:39:14:789,
2191,12:39:14:794,
2064,12:39:14:799,
2274,12:39:14:804,
2029,12:39:14:811,
2493,12:39:14:814,
2405,12:39:14:819,
2179,12:39:14:824,
2487,12:39:14:829,
2463,12:39:14:834,
2381,12:39:14:839,
2512,12:39:14:844,
2371,12:39:14:849,
2410,12:39:14:854,
2213,12:39:14:859,
2300,12:39:14:864,
2207,12:39:14:869,
2031,12:39:14:875,
2448,12:39:14:879,
2411,12:39:14:884,
2379,12:39:14:889,
2486,12:39:14:894,
2366,12:39:14:899,
2439,12:39:14:904,
2351,12:39:14:909,
2559,12:39:14:914,
2501,12:39:14:919,
2416,12:39:14:924,
2624,12:39:14:929,
2366,12:39:14:936,
2539,12:39:14:939,
2471,12:39:14:944,
2431,12:39:14:950,
2559,12:39:14:954,
2306,12:39:14:959,
2519,12:39:14:965,
2435,12:39:14:969,
2380,12:39:14:974,
